longitude,latitude,elevation
-51.130518927033094,-27.686368182547593,901.8548287136462
-51.10321555466454,-27.68869488754374,886.0609882266275
-51.129717468864754,-27.688478614415473,881.1071399257921
-51.12841084489605,-27.68866518476487,982.9692475290465
-51.11920604500462,-27.717411021729045,981.1790020567068
-51.132690934759445,-27.687881660060533,880.5110363805192
-51.13183879304716,-27.690309700845788,883.3132107058959
-51.126873720232844,-27.688380191962352,886.555109193489
-51.11719339302585,-27.71512453836438,984.9280678151741
-51.10353147758385,-27.68685800558477,978.878441255924
-51.13045068081336,-27.6914697981034,980.5519440690256
-51.131220930800275,-27.6891352429788,904.9970280586442
-51.0988403106898,-27.690339765769508,992.2532278312029
-51.1295894352183,-27.69131246242141,879.7975488409343
-51.099539734249994,-27.717844565562707,987.9588746604536
-51.10117876814958,-27.717395425084735,986.1009643731221
-51.1006236909536,-27.717668806727108,887.0840713208468
-51.126051950154775,-27.68499391049715,883.4376189224022
-51.12764011569073,-27.688820903369717,888.1029359708637
-51.0988403106898,-27.69439000256706,980.4060507009713
-51.10026511725615,-27.717844565562707,914.891152312168
-51.12684521036013,-27.703773421673393,946.6155674302964
-51.12276120940796,-27.687414180639514,889.6303375799719
-51.09981071076577,-27.717844565562707,984.8515290792012
-51.12812676110123,-27.69310014516981,985.3955500303089
-51.12947882640953,-27.703668178359305,883.6465074718983
-51.12917431905832,-27.690441374360955,918.2276346516378
-51.1212906701478,-27.68854237135923,962.3265423151798
-51.11647428040652,-27.717844565562707,963.5798258329321
-51.13101482956547,-27.68895922924454,883.9059927109816
-51.111039643318634,-27.716568262132498,987.3529520093879
-51.09941738758913,-27.7135399999126,966.3504037349825
-51.12998735009921,-27.68668255279948,895.672149586258
-51.13008624118218,-27.68575410146809,911.3558488656536
-51.1022914909733,-27.712984078628764,945.0182432725306
-51.09958717896495,-27.701997273073058,876.170198180867
-51.1234284352869,-27.68788130461565,983.458468857723
-51.12882318664762,-27.687312327776354,874.8785099105191
-51.100366097015865,-27.715088200554174,987.0538744518851
-51.11005654716689,-27.717844565562707,990.7349958398928
-51.0988403106898,-27.717844565562707,995.9746830440909
-51.12790360706636,-27.68807652984924,955.6359159843155
-51.124935495330746,-27.687749864654087,877.3116261491754
-51.11096900242397,-27.686452646549796,885.0051571625702
-51.13104414651883,-27.686554038619644,892.585010160059
-51.100358394804765,-27.6901735821812,987.502906468532
-51.128394456581525,-27.68790561245292,883.6617020544988
-51.12537606162849,-27.687442592458822,885.9479832941115
-51.0988403106898,-27.714246851265823,987.7778225916456
-51.12564960425013,-27.69041612422199,895.3760819478088
-51.099056577202106,-27.707385601683686,874.8351014920179
-51.12013443160457,-27.69125683631834,966.5155658502142
-51.132256047163274,-27.709610381698614,979.0092166193933
-51.0988403106898,-27.717844565562707,989.4306235039495
-51.11109344950116,-27.714016682601102,947.4488396580273
-51.13223190177157,-27.68515158894634,888.4269760318487
-51.128908797747464,-27.684599148003983,874.8351014920179
-51.127168147018324,-27.68660416077331,874.8351014920179
-51.12850484757982,-27.69061757942641,902.74662774743
-51.108021077535426,-27.717727695999287,903.7337650745112
-51.13144529168025,-27.69219154550264,984.4786859611689
-51.12904545095811,-27.68339964096456,878.4983797016093
-51.13106436300936,-27.686361691672346,883.0874743768082
-51.13145903310675,-27.687594339474025,889.3366516888011
-51.121951414853825,-27.685249921611582,892.4899507717486
-51.110947262485105,-27.688333753144263,986.0264821569388
-51.124012474079876,-27.717844565562707,977.2843266470807
-51.12935249580573,-27.688254687562853,883.5972031831312
-51.129274885415974,-27.686273701878054,880.7785340315991
-51.10004137062763,-27.715852251455363,967.105274797963
-51.12774091148779,-27.682894281377312,880.5176817215214
-51.0988403106898,-27.717151701246113,933.2689856829294
-51.132690934759445,-27.68545227405632,886.153320510621
-51.0988403106898,-27.717844565562707,995.9746830440909
-51.13092374004149,-27.687109771015784,902.0964615666409
-51.0988403106898,-27.692408765027874,982.3803233855217
-51.13095261536046,-27.68666384546237,894.4876503344701
-51.12667931496933,-27.68905191536023,922.4802777758549
-51.12981885092837,-27.689337035287124,879.7718590684653
-51.0988403106898,-27.688386218230416,934.0619413676831
-51.128100544818764,-27.688352040033685,885.1887909501149
-51.129343912675935,-27.69030850949083,890.5932579570358
-51.132690934759445,-27.688037156193595,874.8351014920179
-51.12840742165475,-27.684354136356475,892.7909780556126
-51.11337606309951,-27.717844565562707,978.7092882811089
-51.13228454381215,-27.687951111499725,883.1574161613379
-51.12786431663963,-27.68360286142034,883.4662099843807
-51.101794276448075,-27.717844565562707,991.8643340863919
-51.10064496570218,-27.690983449036686,883.5521344063053
-51.129965745918106,-27.684103738615807,892.1489814483612
-51.13065769750655,-27.688540733687233,891.2408563392563
-51.0988403106898,-27.709621145701266,983.229809500755
-51.128876795614595,-27.689204931208106,882.6659163780928
-51.12797513220198,-27.689239541973187,904.6379119222564
-51.12894408516617,-27.717844565562707,961.2815515132319
-51.13122165665831,-27.686910607872466,897.6388140563541
-51.09895588306397,-27.688898815944658,979.6889645705955
-51.12899601823941,-27.686433328399517,874.8351014920179
-51.1210872040973,-27.68441242894373,902.6438027241816
-51.12883569752898,-27.68770226041284,883.5590198259627
-51.124560311357186,-27.688043762148382,987.3184884520186
-51.13244153112921,-27.68973685218643,882.7107744644229
-51.130397105274064,-27.68769091301223,882.3552283751527
-51.131147318820034,-27.683223698544452,983.205229704164
-51.12874438143965,-27.687841378368308,889.2374632602781
-51.12734138955825,-27.706196476323974,988.1858367097624
-51.12839666523983,-27.69036868396616,921.3680915398472
-51.12880441329518,-27.687048650991116,950.9840144559555
-51.12759984772565,-27.708576323323516,897.0721631005031
-51.13113813063167,-27.69034411679694,888.8044305417391
-51.1306484077971,-27.692062286502246,989.1285434300969
-51.100389030936185,-27.71710658702736,893.1177958832578
-51.12930548332129,-27.69013676606302,878.8493710783163
-51.13127484415362,-27.687082401620156,890.7360676825087
-51.129573631180584,-27.717844565562707,900.579923518806
-51.12707288478338,-27.717844565562707,991.7097716320773
-51.11975160209122,-27.717844565562707,985.7299924641904
-51.0988403106898,-27.7145561030483,888.3215130098965
-51.11175079324391,-27.68702627634752,874.8351014920179
-51.132690934759445,-27.688206003371803,882.8997762725947
-51.13216642067478,-27.68859723190859,983.046238381024
-51.12895725619984,-27.690773622266192,884.8988564131353
-51.12869627963755,-27.684161717766592,876.1648034190737
-51.115268382463114,-27.717844565562707,894.9634730128332
-51.132254177689724,-27.692941720559226,875.2467923758973
-51.130006182790204,-27.682739350261517,882.3870281719994
-51.12462956535935,-27.685160468048757,984.5292040293164
-51.129299345540716,-27.687538053280136,884.8858982694562
-51.10299081823335,-27.685544526715663,922.6400551010773
-51.12993327296796,-27.69144403164333,883.4145327147829
-51.0988403106898,-27.717844565562707,992.5790613345742
-51.12434632971716,-27.688545349746622,975.7820985820825
-51.128307895180704,-27.69029587165687,890.202389108809
-51.1248403393937,-27.682544759561335,887.4150264722267
-51.108917003848525,-27.68941311793335,959.3606273492304
-51.13245786717984,-27.688506050865143,928.111576573734
-51.11940229255561,-27.703396095208213,992.7657825626254
-51.1280863542466,-27.708049047297745,886.5026348424814
-51.09957932874963,-27.717844565562707,885.3415241003986
-51.11626176414842,-27.717186696191263,887.2350023511062
-51.12682896712304,-27.68182013934983,885.3487505880631
-51.13025175733118,-27.68182013934983,874.8351014920179
-51.13268046895064,-27.69138124895155,885.8193488907533
-51.12792701198647,-27.687709218951863,881.0295888663122
-51.12861030821747,-27.68773741606264,889.5475806808025
-51.1291358570719,-27.687031498345082,880.9209727186146
-51.12811405284848,-27.692567810050285,983.9847372505839
-51.12720651862622,-27.689144426440524,993.4134649560724
-51.13039332547092,-27.71138136883916,958.8838318334097
-51.12758442134105,-27.68748893579524,898.0232492418407
-51.12907054205228,-27.68833771546273,907.6474263104978
-51.10218050190899,-27.716298148336943,985.7105771843726
-51.11226891699668,-27.717844565562707,993.4153218776045
-51.12784551021209,-27.690106298204626,876.8024007846271
-51.132690934759445,-27.68920330342538,874.8351014920179
-51.10512695967698,-27.71753769744945,978.2422318262697
-51.11605432778496,-27.717844565562707,882.7022207015693
-51.11710722062009,-27.717844565562707,983.0191506306505
-51.11591213522011,-27.717844565562707,983.5242602904243
-51.12608164259189,-27.717844565562707,950.3465994406304
-51.09919408727756,-27.69034351494472,980.2761864127476
-51.126647866073284,-27.685334518786618,902.1621008779891
-51.13059056324332,-27.688159442530758,883.9054234644615
-51.13109783949715,-27.68818708300848,951.7064996393898
-51.111437544274025,-27.71668113408462,960.1877742329974
-51.128430829736345,-27.687957145629206,919.5595351881088
-51.10041221343272,-27.717844565562707,987.7419620892233
-51.111220685985,-27.716881831114186,885.1319409123578
-51.131487690703686,-27.68635701371094,891.4623021635698
-51.127657644370856,-27.68357921929228,876.31332936759
-51.10018943111824,-27.68703484955322,955.1810225217936
-51.10020349655412,-27.717844565562707,984.134911710541
-51.130369455813295,-27.68748672593858,881.3388397905868
-51.126400596713935,-27.702779493618205,949.3819561816692
-51.12747282774242,-27.687131470947406,885.0092317835837
-51.0988403106898,-27.717844565562707,981.808482180283
-51.12634889471611,-27.71621584558134,888.9145503384508
-51.13057532217006,-27.717630647760437,879.7559645955482
-51.12916534735393,-27.684039886818653,876.9025755249883
-51.102295142051574,-27.71627932484377,880.9518225997282
-51.1269104906729,-27.684344464851772,985.1177636317714
-51.12742096992566,-27.70621456914434,898.3408006015937
-51.13171499887858,-27.684576991976236,927.1714590485935
-51.10040359320544,-27.717844565562707,948.8778992915755
-51.12479453534616,-27.687510487016418,885.5205658615919
-51.12864860147373,-27.684325373723524,886.8219744634278
-51.13079303801779,-27.689788686872973,885.5861823307476
-51.127900904686626,-27.717844565562707,880.7923651602096
-51.12934490047251,-27.689785840435334,877.0614867968698
-51.09954249742696,-27.71611778158141,981.2141478107965
-51.12456477499152,-27.691424603641043,882.7607815823224
-51.119557691474604,-27.687807186331078,892.532126815941
-51.10027084890169,-27.717844565562707,884.208727825894
-51.115386285042185,-27.717844565562707,991.9581766862254
-51.11924108654738,-27.68787091195882,905.7975312229703
-51.122200104712405,-27.689417500947524,988.524727108799
-51.127693387042626,-27.687691948112118,923.8254311486857
-51.12557916772194,-27.687898297940727,888.4868846987989
-51.132690934759445,-27.687914053161233,986.3331480547996
-51.0988403106898,-27.707597930743205,992.4040956774971
-51.10699129913723,-27.68544504761558,884.9154413947641
-51.12924824762869,-27.690034988506866,893.6354718286236
-51.0988403106898,-27.717844565562707,992.2528050301449
-51.1276692483055,-27.690124382018467,986.7379893038983
-51.12740874088026,-27.687565222673154,875.9676133915372
-51.128583598047776,-27.685028928718626,874.8351014920179
-51.131296319318565,-27.717737912321308,881.6512074398613
-51.12800436731336,-27.68612936258569,883.9257616736061
-51.1306963174343,-27.690287556381378,893.131323381623
-51.13056730235845,-27.688425431095176,877.8301092360235
-51.0988403106898,-27.694305401358612,982.6417135738259
-51.12437777999215,-27.68801425096639,878.4856559850163
-51.12896069465162,-27.68891437951253,875.4532292747209
-51.12275916012322,-27.68678093578329,980.2697759645104
-51.13019067241552,-27.691829921214214,949.0521344046141
-51.129916035077635,-27.686085591294553,887.4297217952137
-51.13243395843483,-27.71132968911443,990.9475589793293
-51.128056714703725,-27.690203455251574,903.0250454246124
-51.1316212422154,-27.688960561834953,892.263776781317
-51.12971943260788,-27.68677668626061,922.1941525229839
-51.132690934759445,-27.690547574595143,879.7604469680273
-51.13034126266646,-27.69110153842653,887.2220995928042
-51.10050469151034,-27.68528552893363,992.6373183636447
-51.10126391351265,-27.68360107782361,879.7079687580576
-51.12880280001202,-27.702193969061202,885.0607050315372
-51.132690934759445,-27.688534060149475,882.7609764484247
-51.13210604852908,-27.715977254241853,877.8726361631342
-51.1246180428936,-27.69104806436765,975.6395099425077
-51.128679095514485,-27.68877379126146,880.9186854155713
-51.09936829786475,-27.71574117203173,880.9311333355927
-51.128253709409506,-27.68682342945534,875.562616524829
-51.12635280893741,-27.68565553318196,884.8561096399868
-51.0988403106898,-27.715668285241975,982.1669771578614
-51.12332252079582,-27.68990836539629,885.4857506135398
-51.13035099878567,-27.68499671566691,895.9445611955088
-51.131973613395516,-27.687274228978385,884.7090240503696
-51.0988403106898,-27.691271710409634,983.1574308053756
-51.12790147849518,-27.686697162358396,876.4014196968536
-51.13128477022691,-27.688418101128264,884.5277157232041
-51.0988403106898,-27.69036237572989,958.5479632480431
-51.12915487361509,-27.6932043269787,989.611655967809
-51.10188887706589,-27.689137860420367,922.3860012876055
-51.116839891022956,-27.68182013934983,901.9455942382589
-51.11667761598111,-27.717844565562707,985.9061297250087
-51.12669196592855,-27.690681725620482,986.287338659475
-51.12796385689264,-27.686259344904503,887.9090475899914
-51.1057924403452,-27.717844565562707,886.229161731164
-51.132302341129616,-27.686049401775225,880.7823840370659
-51.0988403106898,-27.712648926410264,987.6393265775353
-51.10402336012814,-27.692081395724337,955.7573982955536
-51.125891804011076,-27.701227582700866,987.2441397367489
-51.13108735275866,-27.685336728968277,880.7131156935093
-51.13061403247633,-27.71729208529373,901.9746582844897
-51.0988403106898,-27.688944571740702,982.1150725019922
-51.12447196573222,-27.70853712814904,904.9139691325331
-51.127761733899106,-27.686070812921663,880.8208526854423
-51.100212943619894,-27.68862161024281,993.7280947862636
-51.114029380311386,-27.717844565562707,977.0066917245127
-51.12952760516622,-27.689297161488916,878.9510301467839
-51.127505768901074,-27.685107094512148,980.0842191964159
-51.13169395076415,-27.688345056885474,959.2196334613982
-51.12899282377427,-27.687112834088737,888.6906678468392
-51.128874010240494,-27.68739499490328,883.2288895843327
-51.10151869065513,-27.691804669559385,985.0591750756246
-51.12509474131641,-27.686401910614293,877.0740423227667
-51.13071052384149,-27.717844565562707,951.3683157268717
-51.0988403106898,-27.717844565562707,991.0485189152585
-51.0988403106898,-27.717844565562707,987.1034359465102
-51.13224639735466,-27.686043077472544,880.5206386224709
-51.12547457288755,-27.68754270606446,981.6227404598446
-51.12273992519338,-27.68512011556564,878.7979110550344
-51.12698879694191,-27.713122038551262,988.335514942581
-51.127151717317155,-27.69031457143595,983.7503430762905
-51.127223968932604,-27.692877715956012,973.952521144303
-51.127404739773546,-27.684823086724798,888.1114266622061
-51.131945975607906,-27.69036391706062,985.7406044285846
-51.132690934759445,-27.69267558823434,926.988885709424
-51.12702685744252,-27.684329037116804,884.994991185846
-51.10194824097813,-27.691337212460905,979.4150405318544
-51.12914043206456,-27.685174092023765,883.30393693314
-51.10993571914531,-27.690682771806664,989.7992564593028
-51.10960313788468,-27.713334159099954,986.8853643251792
-51.1221659753679,-27.7090389532666,949.259986709083
-51.12941066588138,-27.684558825438135,878.0407644660181
-51.129350749873076,-27.68624509691624,886.6804803102083
-51.129276611893374,-27.684816048514357,889.7746073761457
-51.12936604241434,-27.68182013934983,875.4013279769242
-51.1253500940707,-27.685025577624128,881.6349413197607
-51.102207107787706,-27.68433129762694,955.3650871527053
-51.12417253691727,-27.717844565562707,957.6325537055162
-51.12993139465111,-27.68637777170143,898.7401706057436
-51.13104496187106,-27.717844565562707,961.203604823705
-51.11670550839663,-27.717844565562707,893.0184421054388
-51.10897950688093,-27.689372458186508,979.9796120002663
-51.11103165975676,-27.69233783664315,896.3422605532887
-51.126689480696044,-27.68230017243858,889.5112569159282
-51.10068022410323,-27.690490937041897,922.270956749217
-51.12640483858503,-27.717844565562707,981.7579458018536
-51.13214756499121,-27.68671812305566,989.2356415644132
-51.130219885017944,-27.688249636874797,876.4842906890287
-51.12845278641138,-27.690119087395452,981.6273583499656
-51.13203801242616,-27.691374608687397,887.2194764170097
-51.130266679161316,-27.689821443841453,884.4167779085996
-51.131433564757415,-27.691918395980316,894.7092709624949
-51.12265777767317,-27.689153292331405,884.989990738738
-51.11999137688453,-27.687770485912687,918.7748847785633
-51.132690934759445,-27.685995699420943,881.0378905715078
-51.09977289381912,-27.716039782069277,986.3170509471848
-51.12497672712849,-27.683762700955697,938.1063178404403
-51.11889361502644,-27.69336497288401,973.5535626628451
-51.129155195953366,-27.69030229791651,885.211277413222
-51.12606844131688,-27.68468301272461,879.772192284979
-51.131923596753744,-27.68399927897886,894.6311873955979
-51.10038203818825,-27.69070984705815,994.2748087359736
-51.0988403106898,-27.690938262057458,892.9523038269087
-51.132075618734895,-27.68854691963303,882.4230001832134
-51.125478305290606,-27.685637206702793,901.3741880327786
-51.10117210366971,-27.69227093240522,985.5856610186797
-51.09946826623268,-27.701026342789312,881.1775458171757
-51.13267170205707,-27.689613131460185,876.1166864119417
-51.115886107083846,-27.715623095000513,959.3181809591252
-51.09955076414569,-27.71731627102665,877.8391978633761
-51.100309891531644,-27.717844565562707,989.196104486824
-51.10253661831079,-27.717668031469287,915.8387487315242
-51.12798361729828,-27.717222238673653,980.3926523832791
-51.128878800832794,-27.688406217525063,876.7548498386556
-51.099751580979394,-27.717844565562707,979.7670255568345
-51.12842231660126,-27.688023774143396,888.9490352055559
-51.10672558592826,-27.717844565562707,984.035415487461
-51.10662635833283,-27.708476213831776,901.4068478895829
-51.10069248317849,-27.689394615253004,987.7448762908289
-51.129221145568174,-27.69051005535995,884.6162787497067
-51.09901430116714,-27.709435679569307,883.3744974514539
-51.13087097861636,-27.688204522755772,887.8326985085496
-51.10461731546554,-27.689105799532914,882.9241528464693
-51.131025857513904,-27.685955322247807,881.5928624490476
-51.130010210382615,-27.68430058738297,894.5757158580307
-51.13056820596681,-27.690652921536234,880.7042296183931
-51.130711394022185,-27.716573556549132,887.2231825464738
-51.13096410864331,-27.68669039642795,878.721591361752
-51.10513905390111,-27.717844565562707,944.9821500856546
-51.12273094464569,-27.689475164959624,886.7255813433649
-51.129454922882076,-27.69397308762562,918.2175966525118
-51.11758202990874,-27.689676102016357,981.9598597552367
-51.12452573844716,-27.689259693700507,897.3862210015377
-51.12062196376663,-27.68840360076915,985.1506919922107
-51.0988403106898,-27.717771828786645,986.5449026172674
-51.132690934759445,-27.684866247759906,979.8266016660212
-51.12667644116223,-27.717844565562707,981.1544500029675
-51.109379028085,-27.717830210053393,980.173074001441
-51.12709472048208,-27.683148367396928,880.2395639373269
-51.12405616863817,-27.70001417230107,883.2076830253528
-51.12275020402366,-27.68847428106016,881.9208492267929
-51.111161383693116,-27.717844565562707,896.0939848624072
-51.110853321250424,-27.717844565562707,958.7633890545818
-51.12981713055285,-27.709406093814223,985.011517572903
-51.0988403106898,-27.714163599996514,978.1871826106508
-51.09978580018912,-27.717844565562707,983.8928092774136
-51.0988403106898,-27.688732368807553,900.8879303714074
-51.12960565312245,-27.68664642707701,874.8351014920179
-51.0988403106898,-27.690246397591846,888.6703439001299
-51.12706311249507,-27.717712719960897,881.8417955304461
-51.10856996599315,-27.692674084568488,984.3992430110169
-51.10350134640387,-27.68917740797978,958.7008444189138
-51.130226326300566,-27.685754685258715,893.1401940735058
-51.13000231243167,-27.693063785722224,949.281661238371
-51.12775764570799,-27.68348214809892,883.1242604400343
-51.102354434779976,-27.68855809243143,980.2094644848046
-51.1264132352041,-27.689829134213557,883.0399254654014
-51.12857073533574,-27.686483636254785,878.8523921810906
-51.13083638097503,-27.690912551525624,889.0257290327123
-51.12934854178958,-27.689443623120248,884.5958942181767
-51.1260971894692,-27.685266788725148,874.8351014920179
-51.10008248389882,-27.714470959530573,982.4836244482191
-51.12105658647293,-27.685589849646806,896.9895026666082
-51.10223601948372,-27.717844565562707,890.1572613296017
-51.109889437325975,-27.717844565562707,927.4825314446592
-51.09895175667055,-27.716736149087726,992.5576956398144
-51.12715796272068,-27.68718487642801,986.7409892309154
-51.0988403106898,-27.717844565562707,894.0383117574065
-51.099563266408744,-27.717844565562707,982.2543697296561
-51.12620750291176,-27.690143234108298,988.8358853834964
-51.12916464572654,-27.68727186716129,888.2480016451831
-51.100119032152314,-27.687564674288023,878.6537092350626
-51.10057160197222,-27.68804448542651,981.2504114168521
-51.12533831727165,-27.717844565562707,982.4992055734731
-51.11849354559427,-27.71661943937915,893.3620246643753
-51.12997795108659,-27.6853776351454,890.5433378733005
-51.0988403106898,-27.717844565562707,904.6206255197309
-51.13177911775348,-27.71758066730664,885.1130333618945
-51.10890154445738,-27.717844565562707,991.5460529270288
-51.1124960057717,-27.68724575064949,952.8799944297286
-51.10102532048221,-27.717844565562707,995.9746830440909
-51.12464502454745,-27.68876493717822,985.2153630760891
