longitude,latitude,elevation
-51.11850840252751,-27.697998070340372,987.9800003617615
-51.11061735909839,-27.70632495607092,992.5664335025555
-51.12992535757706,-27.682685208235092,904.6122471944246
-51.132690934759445,-27.681820881401496,886.9538508178214
-51.13195088527626,-27.681834832549697,929.4681219098923
-51.132690934759445,-27.68183175342393,885.3246681912794
-51.132690934759445,-27.681820139449414,875.53738337787
-51.13222257846354,-27.681830363367023,885.3220748408522
-51.132690934759445,-27.681821367883952,888.1142474712276
-51.09889767005359,-27.717740726174256,992.4238300085412
-51.12172160482533,-27.697551496540253,891.0257925475594
-51.09901627197053,-27.717493912403604,981.588402295492
-51.132690934759445,-27.681829605130012,875.1708022576844
-51.12264914538797,-27.682808946663254,922.4329050570317
-51.1074032674542,-27.711844409546426,972.7385002004183
-51.10504366961768,-27.714829171550868,971.9047376097575
-51.132690934759445,-27.68185016000773,879.5232252448258
-51.12246605009119,-27.684560106024616,993.9215247814551
-51.131485107900886,-27.681855148771277,961.5247713962235
-51.132690934759445,-27.681820187900648,877.9436890480708
-51.132690934759445,-27.681872710828763,876.0519121182164
-51.132690934759445,-27.681820144170903,881.8313549094556
-51.132337350884384,-27.681822778343363,977.8800248485574
-51.120830762316835,-27.685699713685302,896.2907242436969
-51.10625725744638,-27.709187861517815,987.0691510359372
-51.123772973498646,-27.684784466463327,887.6816883862567
-51.11123142603936,-27.695757135273247,963.5448513575172
-51.110662845281674,-27.684643744661063,963.354056051787
-51.10802767861663,-27.70965233387087,989.2003543547255
-51.114053966103306,-27.689245076529517,975.0370452074201
-51.12554035646393,-27.6828986493058,881.0870820147359
-51.12264124742565,-27.68655791132917,876.8024119760073
-51.10615088401126,-27.701538536919642,931.1867593895055
-51.11084840184771,-27.71072334392045,960.9098980514941
-51.12884968019163,-27.682529809537247,896.2979343783616
-51.132690934759445,-27.681820441936672,921.4370369257789
-51.1026005441339,-27.708238243784894,928.4010013330793
-51.10110379015106,-27.71673914333349,991.5229968426445
-51.132690934759445,-27.681826429451743,895.0931709975557
-51.13245391493682,-27.68182451495999,923.4002055740905
-51.123835847203594,-27.687430752095025,993.726682017014
-51.09941466615236,-27.717658654824625,981.3805797037872
-51.11869001370962,-27.68592061208599,959.9205545693758
-51.100853402058554,-27.711895320100936,991.5052253615772
-51.11913788959796,-27.686243241961076,965.277579575616
-51.11945888516911,-27.709062712655584,876.5672066146267
-51.12466149096022,-27.690139471017222,875.9529469312716
-51.132690934759445,-27.681822661449733,877.6722878625541
-51.132690934759445,-27.68182013940832,874.8351086060862
-51.122341208072434,-27.690819455172978,994.7484652273429
-51.11646604416584,-27.690665758865816,994.0374298730777
-51.132688710967116,-27.681822813163425,883.5192812013237
-51.10021927239214,-27.71774988678758,938.1635598069005
-51.102859876135085,-27.70746364501504,994.3118435463203
-51.10565029036706,-27.71051304993936,989.1609544833275
-51.105277883523,-27.711305371862405,985.53053175703
-51.132690934759445,-27.681889501753027,884.5292247855227
-51.12498597014195,-27.698794108444062,879.4164162435748
-51.115885687258206,-27.69365086809659,922.9257477476579
-51.132690934759445,-27.681820341322027,875.7599896726408
-51.131039334393115,-27.682142494605465,893.5820487415571
-51.09995422444982,-27.715482705299976,995.7294971512831
-51.132690934759445,-27.681842688843904,879.1936065928599
-51.132690934759445,-27.68182067218373,874.992116301081
-51.11060711897205,-27.695030094112862,962.0462735724522
-51.13136543862519,-27.683384212783842,881.9900210467141
-51.12050202872181,-27.68307375217027,957.3213641410255
-51.10050830055989,-27.717010173351724,992.8600512222489
-51.10643445329339,-27.7081891064974,989.8261369852648
-51.12110410562144,-27.685532814252046,901.9778354382411
-51.13242564241406,-27.682029637489794,889.0460557374768
-51.13020856788731,-27.681835321413594,919.7433226713908
-51.11698941998712,-27.716452460270993,876.8625685717597
-51.132690934759445,-27.68183808695388,875.0799314280392
-51.09889095641692,-27.71767024928562,995.8989280128874
-51.11232202211185,-27.694269958163126,917.20170073013
-51.132690934759445,-27.68182133068196,875.0192525871616
-51.132684229500995,-27.683104372738523,875.3826938441384
-51.132690934759445,-27.681832982071256,875.0863637136428
-51.132690934759445,-27.681820139733034,881.4574304508774
-51.11539649193126,-27.686443860705868,960.6175128793243
-51.12345253702195,-27.685969002233833,897.5160161023489
-51.13033248937179,-27.68689325433382,875.012510840169
-51.120768624069655,-27.706633100895296,877.260589174216
-51.132630635775115,-27.68182039733916,922.0680465910864
-51.12669553361116,-27.687639269994825,941.0073284491723
-51.132690934759445,-27.681820493966576,874.9212348007393
-51.132690934759445,-27.68182042969458,874.8353399801756
-51.12009561069824,-27.687618112898146,898.8966721612439
-51.10130465415294,-27.712145300487922,964.7883946783861
-51.115470022911374,-27.69058785687592,974.8997409196559
-51.09999609912969,-27.70288372568503,995.9660774087931
-51.130279755436064,-27.682541202998955,891.7218912302358
-51.132690934759445,-27.68182014041143,876.4739943150988
-51.10093809664416,-27.71667217476025,900.4575903235996
-51.09940626738222,-27.716925281051104,989.0302715507547
-51.12606752880209,-27.682145485991686,897.4227074836979
-51.10815498615473,-27.697528764832718,992.5918819443126
-51.09911516645904,-27.71765699016261,995.300308806628
-51.13198572727865,-27.682451809958923,874.8806862826999
-51.132690934759445,-27.681839341918682,881.3311143842512
-51.10801269025334,-27.70865231252488,882.4442241791162
-51.132690934759445,-27.68182013946836,874.9603510191696
-51.100861275188485,-27.717629401394987,912.7711425512924
-51.1263426207877,-27.684113764033494,910.1470002569006
-51.132690934759445,-27.681827166193155,879.525250474224
-51.13175692296397,-27.68186478302376,879.7429371781682
-51.11080752666037,-27.709780807199294,944.4691023140396
-51.11810246515304,-27.698500154131775,969.9627832511726
-51.10850785439211,-27.698006732904858,995.9407723913544
-51.10286500061719,-27.71376256513919,939.0757070633398
-51.132690934759445,-27.681820152063445,875.0150512193516
-51.132690934759445,-27.681820413113957,875.3705263731831
-51.132690934759445,-27.681820139355334,875.3476665953173
-51.132690934759445,-27.68207092886707,881.0622698448537
-51.13133106090554,-27.68185323922004,876.1892908520996
-51.107773585683915,-27.699290222795828,934.6549282560769
-51.10724626682061,-27.700577851513227,990.2844609776519
-51.122591398100816,-27.69289108791493,921.1594571261729
-51.132690934759445,-27.6818237982456,878.8191987240218
-51.132690934759445,-27.68182015411758,874.9629924198521
-51.132690934759445,-27.681831544488315,922.4546084372636
-51.09953563552616,-27.716882172425063,994.8932036022569
-51.132690934759445,-27.681826210616652,947.2719881350065
-51.13214509370713,-27.684559291356358,875.0330194969459
-51.123341162289755,-27.706036365484977,883.7719181286337
-51.132690934759445,-27.681820139366955,874.8354724404949
-51.124179269038095,-27.685933538347175,889.6683067000026
-51.10180770414562,-27.70587321416517,995.7270305304493
-51.116146396970656,-27.684157360368083,994.5024102985025
-51.132690934759445,-27.68193661413982,882.1191297023954
-51.126918454001554,-27.68276894688303,976.1276599060349
-51.12181344540199,-27.68213754203307,985.454759580411
-51.10454745177722,-27.691789020833813,994.8620087084173
-51.13114215993846,-27.681876800009977,908.8352293905664
-51.132690934759445,-27.681820152805415,874.8374377494348
-51.12882573416969,-27.6819229968326,934.9833946468984
-51.13218358081263,-27.68216166271576,886.0959540060212
-51.132028613706325,-27.688562016961242,876.2452819154456
-51.13118996312793,-27.682367149907712,992.4070130342398
-51.132325000260394,-27.681821829961354,943.1886147518733
-51.132690934759445,-27.68182024290983,876.1321899869782
-51.132690934759445,-27.6818201508905,874.9164287835274
-51.1177657101685,-27.690527430417625,919.295222118535
-51.12970790899496,-27.690077394021408,878.3599137276568
-51.11463917636307,-27.685969876220238,968.2262891022895
-51.130077391951595,-27.684724656331248,877.3676120734231
-51.107072850797394,-27.68290485397651,995.2306533361526
-51.10379828374481,-27.699930440986897,992.5785025927044
-51.132690934759445,-27.682149917304354,875.8845925883036
-51.12978877365305,-27.68698463156286,886.1239852584068
-51.13130761595995,-27.6860090567891,875.0441786389019
-51.132690934759445,-27.68182670662074,876.8149276559784
-51.124028030720915,-27.694823643503177,970.3093756517504
-51.126843329356724,-27.682696557772676,956.1965323778414
-51.10764266353208,-27.703397737434454,986.9917427534524
-51.10769362306862,-27.715183495130645,954.3398936348668
-51.09946379022202,-27.717758479722225,991.8382351819499
-51.1304076405479,-27.68788266144154,881.4721197530159
-51.10031275904965,-27.716764888290605,983.1609508864252
-51.09923039655753,-27.71763597079006,987.9581277371226
-51.12459632531812,-27.69900736729682,880.2404055313813
-51.12489532220908,-27.68714226807809,956.7016209225013
-51.12790454689492,-27.691973663475,877.0964762577725
-51.125984167457005,-27.687895565272203,898.2488117674072
-51.132690934759445,-27.68183539493039,897.3388308263937
-51.132690934759445,-27.68182273128957,877.2558931372696
-51.132690934759445,-27.681820146893998,968.7879214262501
-51.10917854086342,-27.709381624494497,978.057137455917
-51.125970570616666,-27.686076034301752,880.8720402481989
-51.10860251741972,-27.701166816598054,983.2681038914992
-51.12908332278289,-27.68414750917935,888.2012487513115
-51.11518369605412,-27.7045655910425,898.8375086012367
-51.1239895413408,-27.684075864523653,876.258395996788
-51.13205212280551,-27.682091771604572,876.3354037855696
-51.126933123375096,-27.68392887487281,906.3062166505449
-51.12824102407636,-27.686776762352967,875.730977065521
-51.132690934759445,-27.681820139445428,886.6260032615677
-51.132690934759445,-27.68185609979998,874.994902516378
-51.127767144153054,-27.68222709971005,880.3753082601211
-51.12592367483663,-27.68753988348599,877.1279845063885
-51.132690934759445,-27.681820164685465,874.897340836033
-51.1294809071728,-27.681953332794613,890.2283499082508
-51.0994961397507,-27.71769812120063,991.9362921280837
-51.122936902140566,-27.693601641318438,898.0454803276648
-51.12248140355303,-27.696470560033966,902.9519665100307
-51.12944978625988,-27.683308309783314,888.1372675129345
-51.1325244806151,-27.681855226728565,880.3823179731187
-51.128647325625145,-27.68185756209094,937.9566351542406
-51.11776995978765,-27.683798030817126,994.9230096628318
-51.126715796498715,-27.68212051625319,921.7120361478194
-51.099535157378526,-27.710300014695594,995.8573534366278
-51.132690934759445,-27.681820142515516,875.080590632022
-51.12709080501366,-27.68406907584984,961.1834791629758
-51.1039182775589,-27.711339029217847,995.9668581906603
-51.132690934759445,-27.68182015417682,876.9509155433741
-51.132690934759445,-27.681844172871003,875.4444466831543
-51.117006248059475,-27.690152463033243,983.1009559613465
-51.132690934759445,-27.681820174679046,874.8468807707536
-51.130847800622504,-27.682576467423733,877.935358751251
-51.09970146243007,-27.71756558788896,960.2010331640281
-51.132690934759445,-27.681820715542354,907.5734826198703
-51.132690934759445,-27.681820827555086,884.729678711803
-51.11522031370707,-27.692199408687426,880.041614288266
-51.131979837471675,-27.68317419960566,874.838147540169
-51.12230827538869,-27.69451928583654,890.5500475074474
-51.101422460093076,-27.71642716854552,929.7670574563333
-51.132690934759445,-27.682022676178605,879.379083985935
-51.12302606902446,-27.682387721594054,994.8252588005762
-51.113661302478725,-27.696881582828272,893.9072942681771
-51.13233434757879,-27.68184546186317,933.8828431117813
-51.10091788580825,-27.717210464813082,946.2306375053813
-51.132690934759445,-27.681820139370902,875.4932415126868
-51.12660989635536,-27.68255128191199,929.2426508386424
-51.132690934759445,-27.681827046479434,884.7791469621701
-51.13165906793194,-27.68190540298897,949.4532052309617
-51.10424839054238,-27.714647762663507,994.258182040824
-51.132690934759445,-27.681820140131773,885.8185405165825
-51.130344323107266,-27.682941261636792,894.7359998001865
-51.11960301045519,-27.701534856418625,878.5748595460598
-51.13120849325643,-27.681897186847536,900.381859923529
-51.1307800990334,-27.682068307492685,946.4066530798099
-51.11298964138606,-27.69030123596696,992.0263973384231
-51.12135499223362,-27.702884907349492,961.2263851015051
-51.118165914754755,-27.691293358246295,891.0724779922856
-51.11337499214712,-27.69092345226985,967.9781923090782
-51.132690934759445,-27.681820146137966,874.8352185512618
-51.13075191842347,-27.682590826190808,946.6007522744743
-51.105349273063474,-27.717267790466153,975.1987498400629
-51.11504853631624,-27.68617742747751,965.4466116517214
-51.12754649935009,-27.688316913276598,882.4114348000021
-51.132690934759445,-27.681826680362615,878.3082921955095
-51.128474405221375,-27.684786588298124,878.5655211295718
-51.12542983916769,-27.687184906518752,913.8717838301394
-51.13093491443474,-27.686398921914126,875.3684700902076
-51.130979513507015,-27.682941397660596,942.7041900100472
-51.13071249383276,-27.68684782631209,895.4134533250644
-51.12701762001552,-27.683397097950834,892.7309223136109
-51.132690934759445,-27.68182013935187,877.1716752813056
-51.132690934759445,-27.682051854443802,916.8713868212188
-51.119186562773905,-27.683475826176522,900.8580304935822
-51.120087437703525,-27.685852706217936,936.9156272849172
-51.132690934759445,-27.681820139413198,874.8993810579977
-51.132690934759445,-27.68182147154192,874.8489774815749
-51.10687507831745,-27.713828330041874,897.1817852716944
-51.10713975960144,-27.692067689972358,990.668251839975
-51.132690934759445,-27.68208078117783,875.7041478969576
-51.098845438485824,-27.717832412817092,995.9574866299527
-51.09895315161458,-27.71783757848154,975.6680858213783
-51.10120884815722,-27.709624269825994,972.4695193784182
-51.132690934759445,-27.68184675571144,876.3757122934874
-51.09952965112571,-27.71747787943189,972.2271103132674
-51.132690934759445,-27.68182013978517,875.0795751528411
-51.13022783976717,-27.68374732667738,888.2278359265201
-51.132690934759445,-27.6818201487448,875.0386590362485
-51.132690934759445,-27.681820139349963,874.8356276220287
-51.132690934759445,-27.681820139443374,874.8477198358205
-51.132690934759445,-27.681820139891276,877.15260185593
-51.13225094214941,-27.685361686452563,876.217428323924
-51.112238638633286,-27.701237168001313,953.1898995443847
-51.132271942665504,-27.682174521974755,881.629137818335
-51.1319616099773,-27.681830505512277,898.952635370734
-51.11867178577925,-27.685279080385463,955.2539545640559
-51.10464886823524,-27.709870327826323,969.220771052318
-51.132690934759445,-27.682006611323217,875.8234299544933
-51.10172983972752,-27.712767330634197,995.8162234576399
-51.12135321998849,-27.700442056149136,910.5799667573758
-51.132690934759445,-27.68182354855026,893.6173126321414
-51.132690934759445,-27.6818201422605,874.9321601309799
-51.132690934759445,-27.681823482391973,882.0806075821608
-51.13158930057425,-27.68202245654817,891.9031912902657
-51.132690934759445,-27.681821811702374,875.4066705177887
-51.10718049444189,-27.69641049645569,995.0022084327699
-51.12615272030902,-27.690130357564374,891.5901616479471
-51.127521178489914,-27.683605825526836,922.1898390045503
-51.130109637548415,-27.682348570248163,959.333360789006
-51.132690934759445,-27.681842886492245,876.7756056617709
-51.12578847307027,-27.68402880927538,923.9286549867892
-51.132376639902425,-27.682083389848643,875.858841738841
-51.12221664787217,-27.688357351285802,913.822225641675
-51.131764411853936,-27.68182852798179,888.1741594930281
-51.132690934759445,-27.68182234445345,874.906890301278
-51.104752547303335,-27.709578652059616,989.6397454328135
-51.12119072530185,-27.708114533807876,926.5025514955457
-51.100199442366154,-27.716938695863842,995.1983985502246
-51.130355657868975,-27.682295048784056,886.0245384884785
-51.11368643484242,-27.707501457682227,877.9415745947545
-51.11018364424448,-27.694073165441598,993.5678061266979
-51.10865061962593,-27.69831974102615,995.4361560105374
-51.101488750749915,-27.712653305821295,992.8607242859655
-51.11218011643133,-27.695215548196455,959.2232282685654
-51.13104961889057,-27.681963585928255,903.5507752056026
-51.13207605276155,-27.681908771570342,887.4553499142969
-51.104936626760235,-27.710077591911688,973.8138746063715
-51.130639247503765,-27.687845158025894,883.9459859824922
-51.118015463577,-27.703446399373675,879.2844796581154
-51.132690934759445,-27.681820241699146,874.8385109033466
-51.10062834392491,-27.716617481833016,995.4780959334349
-51.10083663176362,-27.708318793962984,995.0646470976363
-51.132690934759445,-27.681820139433594,874.835101498428
-51.099196456832395,-27.714224319050405,995.5649048717104
-51.09897724230977,-27.717502983147067,995.9591965165642
-51.132690934759445,-27.68182029079779,875.8000374919765
-51.132690934759445,-27.681820142109725,875.4139655501476
-51.132690934759445,-27.68188913460665,874.8534674258614
-51.09956016550962,-27.71675456567289,986.0189926786013
-51.1319592778374,-27.681872638440634,936.7183114119434
-51.098845233978075,-27.71784373695541,995.9692151561734
-51.1150016331756,-27.68400567421497,981.9804535625038
-51.124392509339145,-27.685004898461266,957.1431332565302
-51.10131365046586,-27.71162068191019,994.0548085638467
-51.115288057056475,-27.687368612224983,890.3661680523797
-51.132690934759445,-27.681820164353944,874.9646799747877
-51.132690934759445,-27.68182015617828,885.818286712317
-51.09898844459218,-27.71783242896688,995.6065692059201
-51.13151045386291,-27.68232772750739,888.2788608895969
-51.130163351150955,-27.694189767671855,889.8330897767229
-51.129215229213145,-27.685306413841985,950.2998852568187
-51.13113890159804,-27.68482331642746,883.7198649913539
-51.11105718341704,-27.699582343271395,909.2208994386981
-51.132690934759445,-27.68182013934986,875.8565285841672
-51.132690934759445,-27.681820149704745,875.5494685297391
-51.10972656630229,-27.709765585274557,979.749325511405
-51.132690934759445,-27.681820139349856,874.8421322202803
-51.10689698982565,-27.701831142589576,979.642870559337
-51.11410198089088,-27.68960039217041,977.1464584611613
-51.1066284908752,-27.69036890290504,987.8905240028638
-51.11668437726404,-27.689135134763667,974.019981372733
-51.09910691508957,-27.71730155428429,974.2627870065716
-51.10258018806868,-27.716339194438476,935.6138065873224
-51.13050321871204,-27.683529586049882,881.6597727875773
-51.12497225231644,-27.698882916541194,874.9978660258604
-51.09945410244795,-27.716731308034273,993.9203158677616
-51.100767460426304,-27.71658455313468,990.5633236989227
-51.132690934759445,-27.6818221073198,883.9652941128456
-51.09918827504347,-27.709757807110407,995.9523231322985
-51.132690934759445,-27.681820851825876,885.3852850586377
-51.132223485574364,-27.681993671285653,906.8963868616327
-51.132690934759445,-27.681830920143682,916.258532968967
-51.11739341949956,-27.693897019375893,876.2115889101705
-51.098905835403926,-27.71727485014064,995.9645472535657
-51.11348139671179,-27.705501327601617,965.9613975802367
-51.10183054808361,-27.716337874613263,947.285840590249
-51.09884059663736,-27.71784453124215,995.9642356804525
-51.09920413827255,-27.717420585784062,962.9463088343525
-51.104170165223,-27.698047557529105,994.6015522934405
-51.11073945323765,-27.70063874047628,894.5383798111405
-51.09954691828545,-27.71731859628379,989.6221381239463
-51.132690934759445,-27.681821910463025,876.7289138031659
-51.09925552772866,-27.717757695219547,981.4628094765651
-51.13263695218427,-27.682463550809267,876.4121190441942
-51.132690934759445,-27.68189212823361,878.6651440082926
-51.12732220354603,-27.69225405304239,893.8776567536653
-51.130718577417746,-27.68385539760288,883.4187612176609
-51.132690934759445,-27.681820199718267,874.9458363546448
-51.10383957346579,-27.70769749285539,992.3572678485741
-51.103208523219166,-27.71452306881089,928.127234746289
-51.10363616852817,-27.698513285303626,980.7272843497132
-51.115509383455034,-27.687016039141994,904.6081507125884
-51.1319618240496,-27.681921292904764,877.4896279114542
-51.12605693361075,-27.681841712811103,980.1651130360777
-51.09958882511203,-27.714189708313935,995.5178818714941
-51.13185980249727,-27.68285948999967,896.8096345245701
-51.12682482091491,-27.683859493205198,883.2568580843614
-51.132690934759445,-27.681826031040153,874.8440966888647
-51.132690934759445,-27.68187925006492,876.2756093712944
-51.118868008172555,-27.681957695374994,937.8429831010401
-51.1295050640832,-27.690689921435652,878.9398676912558
-51.13227025136445,-27.682402163190478,874.9397300429423
-51.10786599604947,-27.71360132486324,950.6972157223007
-51.099386663969774,-27.71737109480229,950.8039348162919
-51.10394280542794,-27.708207602022778,995.8717024229796
-51.098867991429394,-27.717837049145913,995.9598917035015
-51.11627727797324,-27.684169698814127,963.9116557589754
-51.12993409336183,-27.68302324357489,874.9817670443674
-51.13247312721344,-27.681821088499632,899.4366448229235
-51.132494788428225,-27.68480929508501,882.7387721462843
-51.10104917300979,-27.71621686160721,974.3407185992219
-51.103498411226404,-27.69489625432022,992.1978190399452
-51.130991006665774,-27.68211352194998,956.8047120165203
-51.11838498933843,-27.691635130287512,928.6122204080824
